HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.SUBJECT-FILE,Input.category1,Input.filename1,Input.item1,Input.Tar_typ1,Input.Dis_Typ1,Input.Sim-Dif1,Input.Dis_num1,Input.Tarpic1,Input.dispic1,Input.leftpic1,Input.rightpic1,Input.compare-image1,Input.category2,Input.filename2,Input.item2,Input.Tar_typ2,Input.Dis_Typ2,Input.Sim-Dif2,Input.Dis_num2,Input.Tarpic2,Input.dispic2,Input.leftpic2,Input.rightpic2,Input.compare-image2,Input.category3,Input.filename3,Input.item3,Input.Tar_typ3,Input.Dis_Typ3,Input.Sim-Dif3,Input.Dis_num3,Input.Tarpic3,Input.dispic3,Input.leftpic3,Input.rightpic3,Input.compare-image3,Input.category4,Input.filename4,Input.item4,Input.Tar_typ4,Input.Dis_Typ4,Input.Sim-Dif4,Input.Dis_num4,Input.Tarpic4,Input.dispic4,Input.leftpic4,Input.rightpic4,Input.compare-image4,Answer.Dis_Typ,Answer.Dis_num,Answer.SUBJECT-FILE,Answer.Sim-Dif,Answer.Tar_typ,Answer.Tarpic,Answer.category,Answer.compare-image,Answer.dispic,Answer.filename,Answer.im1response,Answer.im2response,Answer.im3response,Answer.im4response,Answer.item,Answer.leftpic,Answer.rightpic,Approve,Reject
3LCXHSGDLTX9YJ65A92N4L9VSBWSE6,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3NGI5ARFTUWGOAUUW68GQGHCOL5P1G,A2V3P1XE33NYC3,Submitted,Thu Feb 23 10:37:48 PST 2017,Thu Feb 23 10:37:59 PST 2017,Thu Mar 02 10:37:59 PST 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),1,GRENADE,GRENADE,23,Typical,atyp,dis,2,Typical_GRENADE.tga,GRENADE_atyp_dis2.tga,Typical_GRENADE.tga,GRENADE_atyp_dis2.tga,Typical_GRENADE_atyp_dis2.bmp,BENCH,BENCH,5,Atypical,atyp,sim,2,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH.tga,BENCH_atyp_sim2.tga,Atypical_BENCH_atyp_sim2.bmp,DRILL,DRILL,18,Typical,typ,dis,2,Typical_DRILL.tga,DRILL_typ_dis2.tga,DRILL_typ_dis2.tga,Typical_DRILL.tga,Typical_DRILL_typ_dis2.bmp,AXE,AXE,2,Atypical,atyp,dis,3,Atypical_AXE.tga,AXE_atyp_dis3.tga,AXE_atyp_dis3.tga,Atypical_AXE.tga,Atypical_AXE_atyp_dis3.bmp,atyp|atyp|typ|atyp,2|2|2|3,1|1|1|1,dis|sim|dis|dis,Typical|Atypical|Typical|Atypical,Typical_GRENADE.tga|Atypical_BENCH.tga|Typical_DRILL.tga|Atypical_AXE.tga,GRENADE|BENCH|DRILL|AXE,Typical_GRENADE_atyp_dis2.bmp|Atypical_BENCH_atyp_sim2.bmp|Typical_DRILL_typ_dis2.bmp|Atypical_AXE_atyp_dis3.bmp,GRENADE_atyp_dis2.tga|BENCH_atyp_sim2.tga|DRILL_typ_dis2.tga|AXE_atyp_dis3.tga,GRENADE|BENCH|DRILL|AXE,5,4,1,1,23|5|18|2,Typical_GRENADE.tga|Atypical_BENCH.tga|DRILL_typ_dis2.tga|AXE_atyp_dis3.tga,GRENADE_atyp_dis2.tga|BENCH_atyp_sim2.tga|Typical_DRILL.tga|Atypical_AXE.tga,,
3UYRNV2KITQV9549PAZ1DH33U9QN8Q,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3EJPLAJKEN7590XXPLIZCAA76VT6ZH,A2V3P1XE33NYC3,Submitted,Thu Feb 23 10:38:32 PST 2017,Thu Feb 23 10:38:45 PST 2017,Thu Mar 02 10:38:45 PST 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),1,HEADPHONES,HEADPHONES,26,Atypical,typ,dis,5,Atypical_HEADPHONES.tga,HEADPHONES_typ_dis5.tga,HEADPHONES_typ_dis5.tga,Atypical_HEADPHONES.tga,Atypical_HEADPHONES_typ_dis5.bmp,CACTUS,CACTUS,9,Typical,typ,sim,5,Typical_CACTUS.tga,CACTUS_typ_sim5.tga,Typical_CACTUS.tga,CACTUS_typ_sim5.tga,Typical_CACTUS_typ_sim5.bmp,CAMERA,CAMERA,11,Typical,typ,sim,1,Typical_CAMERA.tga,CAMERA_typ_sim1.tga,Typical_CAMERA.tga,CAMERA_typ_sim1.tga,Typical_CAMERA_typ_sim1.bmp,CAMERA,CAMERA,11,Atypical,atyp,dis,5,Atypical_CAMERA.tga,CAMERA_atyp_dis5.tga,Atypical_CAMERA.tga,CAMERA_atyp_dis5.tga,Atypical_CAMERA_atyp_dis5.bmp,typ|typ|typ|atyp,5|5|1|5,1|1|1|1,dis|sim|sim|dis,Atypical|Typical|Typical|Atypical,Atypical_HEADPHONES.tga|Typical_CACTUS.tga|Typical_CAMERA.tga|Atypical_CAMERA.tga,HEADPHONES|CACTUS|CAMERA|CAMERA,Atypical_HEADPHONES_typ_dis5.bmp|Typical_CACTUS_typ_sim5.bmp|Typical_CAMERA_typ_sim1.bmp|Atypical_CAMERA_atyp_dis5.bmp,HEADPHONES_typ_dis5.tga|CACTUS_typ_sim5.tga|CAMERA_typ_sim1.tga|CAMERA_atyp_dis5.tga,HEADPHONES|CACTUS|CAMERA|CAMERA,1,5,5,1,26|9|11|11,HEADPHONES_typ_dis5.tga|Typical_CACTUS.tga|Typical_CAMERA.tga|Atypical_CAMERA.tga,Atypical_HEADPHONES.tga|CACTUS_typ_sim5.tga|CAMERA_typ_sim1.tga|CAMERA_atyp_dis5.tga,,
3GS542CVJVERXLHDQ29TJWYSNU9598,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3HYA4D452SABMINW17CPJ5DDELXF2L,A2V3P1XE33NYC3,Submitted,Thu Feb 23 10:39:16 PST 2017,Thu Feb 23 10:39:29 PST 2017,Thu Mar 02 10:39:29 PST 2017,,,,13,0% (0/0),0% (0/0),0% (0/0),1,SWORD,SWORD,36,Typical,atyp,sim,1,Typical_SWORD.tga,SWORD_atyp_sim1.tga,SWORD_atyp_sim1.tga,Typical_SWORD.tga,Typical_SWORD_atyp_sim1.bmp,BRIEFCASE,BRIEFCASE,8,Atypical,typ,dis,1,Atypical_BRIEFCASE.tga,BRIEFCASE_typ_dis1.tga,BRIEFCASE_typ_dis1.tga,Atypical_BRIEFCASE.tga,Atypical_BRIEFCASE_typ_dis1.bmp,LEAF,LEAF,30,Atypical,typ,sim,2,Atypical_LEAF.tga,LEAF_typ_sim2.tga,LEAF_typ_sim2.tga,Atypical_LEAF.tga,Atypical_LEAF_typ_sim2.bmp,HAMMER,HAMMER,24,Typical,atyp,sim,5,Typical_HAMMER.tga,HAMMER_atyp_sim5.tga,HAMMER_atyp_sim5.tga,Typical_HAMMER.tga,Typical_HAMMER_atyp_sim5.bmp,atyp|typ|typ|atyp,1|1|2|5,1|1|1|1,sim|dis|sim|sim,Typical|Atypical|Atypical|Typical,Typical_SWORD.tga|Atypical_BRIEFCASE.tga|Atypical_LEAF.tga|Typical_HAMMER.tga,SWORD|BRIEFCASE|LEAF|HAMMER,Typical_SWORD_atyp_sim1.bmp|Atypical_BRIEFCASE_typ_dis1.bmp|Atypical_LEAF_typ_sim2.bmp|Typical_HAMMER_atyp_sim5.bmp,SWORD_atyp_sim1.tga|BRIEFCASE_typ_dis1.tga|LEAF_typ_sim2.tga|HAMMER_atyp_sim5.tga,SWORD|BRIEFCASE|LEAF|HAMMER,7,3,6,5,36|8|30|24,SWORD_atyp_sim1.tga|BRIEFCASE_typ_dis1.tga|LEAF_typ_sim2.tga|HAMMER_atyp_sim5.tga,Typical_SWORD.tga|Atypical_BRIEFCASE.tga|Atypical_LEAF.tga|Typical_HAMMER.tga,,
3XBXDSS888AV062WL5VEGOG7GNZXL6,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,37ZHEEHM6XDNS749NOSIEN5OMBE73K,A2V3P1XE33NYC3,Submitted,Thu Feb 23 10:38:45 PST 2017,Thu Feb 23 10:39:01 PST 2017,Thu Mar 02 10:39:01 PST 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),1,FLOWER,FLOWER,21,Typical,typ,sim,1,Typical_FLOWER.tga,FLOWER_typ_sim1.tga,Typical_FLOWER.tga,FLOWER_typ_sim1.tga,Typical_FLOWER_typ_sim1.bmp,HAMMER,HAMMER,24,Atypical,atyp,sim,4,Atypical_HAMMER.tga,HAMMER_atyp_sim4.tga,HAMMER_atyp_sim4.tga,Atypical_HAMMER.tga,Atypical_HAMMER_atyp_sim4.bmp,TAPE DISPENSER,TAPE,38,Typical,typ,dis,2,Typical_TAPE.tga,TAPE_typ_dis2.tga,TAPE_typ_dis2.tga,Typical_TAPE.tga,Typical_TAPE_typ_dis2.bmp,BASKET,BASKET,4,Typical,atyp,sim,5,Typical_BASKET.tga,BASKET_atyp_sim5.tga,BASKET_atyp_sim5.tga,Typical_BASKET.tga,Typical_BASKET_atyp_sim5.bmp,typ|atyp|typ|atyp,1|4|2|5,1|1|1|1,sim|sim|dis|sim,Typical|Atypical|Typical|Typical,Typical_FLOWER.tga|Atypical_HAMMER.tga|Typical_TAPE.tga|Typical_BASKET.tga,FLOWER|HAMMER|TAPE DISPENSER|BASKET,Typical_FLOWER_typ_sim1.bmp|Atypical_HAMMER_atyp_sim4.bmp|Typical_TAPE_typ_dis2.bmp|Typical_BASKET_atyp_sim5.bmp,FLOWER_typ_sim1.tga|HAMMER_atyp_sim4.tga|TAPE_typ_dis2.tga|BASKET_atyp_sim5.tga,FLOWER|HAMMER|TAPE|BASKET,6,5,2,4,21|24|38|4,Typical_FLOWER.tga|HAMMER_atyp_sim4.tga|TAPE_typ_dis2.tga|BASKET_atyp_sim5.tga,FLOWER_typ_sim1.tga|Atypical_HAMMER.tga|Typical_TAPE.tga|Typical_BASKET.tga,,
3SZYX62S5GRNJ2TKB5B9507MS4L57W,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3DIP6YHAPDJU2JPPMD1KBE5GOKA8EZ,A2Z1O9OKSW8MNU,Submitted,Thu Feb 23 10:40:15 PST 2017,Thu Feb 23 10:40:43 PST 2017,Thu Mar 02 10:40:43 PST 2017,,,,28,0% (0/0),0% (0/0),0% (0/0),1,PISTOL,PISTOL,32,Typical,atyp,dis,4,Typical_PISTOL.tga,PISTOL_atyp_dis4.tga,PISTOL_atyp_dis4.tga,Typical_PISTOL.tga,Typical_PISTOL_atyp_dis4.bmp,DOORKNOB,DOORKNOB,17,Atypical,typ,dis,3,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Atypical_DOORKNOB_typ_dis3.bmp,TELEPHONE,TELEPHONE,39,Typical,typ,sim,5,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE_typ_sim5.bmp,WRENCH,WRENCH,40,Atypical,typ,sim,2,Atypical_WRENCH.tga,WRENCH_typ_sim2.tga,WRENCH_typ_sim2.tga,Atypical_WRENCH.tga,Atypical_WRENCH_typ_sim2.bmp,atyp|typ|typ|typ,4|3|5|2,1|1|1|1,dis|dis|sim|sim,Typical|Atypical|Typical|Atypical,Typical_PISTOL.tga|Atypical_DOORKNOB.tga|Typical_TELEPHONE.tga|Atypical_WRENCH.tga,PISTOL|DOORKNOB|TELEPHONE|WRENCH,Typical_PISTOL_atyp_dis4.bmp|Atypical_DOORKNOB_typ_dis3.bmp|Typical_TELEPHONE_typ_sim5.bmp|Atypical_WRENCH_typ_sim2.bmp,PISTOL_atyp_dis4.tga|DOORKNOB_typ_dis3.tga|TELEPHONE_typ_sim5.tga|WRENCH_typ_sim2.tga,PISTOL|DOORKNOB|TELEPHONE|WRENCH,3,1,5,4,32|17|39|40,PISTOL_atyp_dis4.tga|Atypical_DOORKNOB.tga|Typical_TELEPHONE.tga|WRENCH_typ_sim2.tga,Typical_PISTOL.tga|DOORKNOB_typ_dis3.tga|TELEPHONE_typ_sim5.tga|Atypical_WRENCH.tga,,
36D1BWBEHNSE58HKXSB0QB103JP2M3,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3FUI0JHJPYP5RO3MLCPS16T8H9S33B,A3F90N8YVKJ4I7,Submitted,Thu Feb 23 10:39:28 PST 2017,Thu Feb 23 10:39:38 PST 2017,Thu Mar 02 10:39:38 PST 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),1,PISTOL,PISTOL,32,Atypical,atyp,dis,3,Atypical_PISTOL.tga,PISTOL_atyp_dis3.tga,PISTOL_atyp_dis3.tga,Atypical_PISTOL.tga,Atypical_PISTOL_atyp_dis3.bmp,BAG,BAG,3,Atypical,atyp,dis,1,Atypical_BAG.tga,BAG_atyp_dis1.tga,Atypical_BAG.tga,BAG_atyp_dis1.tga,Atypical_BAG_atyp_dis1.bmp,LAMP,LAMP,29,Typical,typ,sim,5,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP.tga,LAMP_typ_sim5.tga,Typical_LAMP_typ_sim5.bmp,TABLE,TABLE,37,Typical,typ,dis,4,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE.tga,TABLE_typ_dis4.tga,Typical_TABLE_typ_dis4.bmp,atyp|atyp|typ|typ,3|1|5|4,1|1|1|1,dis|dis|sim|dis,Atypical|Atypical|Typical|Typical,Atypical_PISTOL.tga|Atypical_BAG.tga|Typical_LAMP.tga|Typical_TABLE.tga,PISTOL|BAG|LAMP|TABLE,Atypical_PISTOL_atyp_dis3.bmp|Atypical_BAG_atyp_dis1.bmp|Typical_LAMP_typ_sim5.bmp|Typical_TABLE_typ_dis4.bmp,PISTOL_atyp_dis3.tga|BAG_atyp_dis1.tga|LAMP_typ_sim5.tga|TABLE_typ_dis4.tga,PISTOL|BAG|LAMP|TABLE,1,1,3,2,32|3|29|37,PISTOL_atyp_dis3.tga|Atypical_BAG.tga|Typical_LAMP.tga|Typical_TABLE.tga,Atypical_PISTOL.tga|BAG_atyp_dis1.tga|LAMP_typ_sim5.tga|TABLE_typ_dis4.tga,,
3SZYX62S5GRNJ2TKB5B9507MS4L57W,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3R6BYFZZP83CNYQTPWXI9V79RUYFXW,A3F90N8YVKJ4I7,Submitted,Thu Feb 23 10:40:04 PST 2017,Thu Feb 23 10:40:14 PST 2017,Thu Mar 02 10:40:14 PST 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),1,PISTOL,PISTOL,32,Typical,atyp,dis,4,Typical_PISTOL.tga,PISTOL_atyp_dis4.tga,PISTOL_atyp_dis4.tga,Typical_PISTOL.tga,Typical_PISTOL_atyp_dis4.bmp,DOORKNOB,DOORKNOB,17,Atypical,typ,dis,3,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Atypical_DOORKNOB.tga,DOORKNOB_typ_dis3.tga,Atypical_DOORKNOB_typ_dis3.bmp,TELEPHONE,TELEPHONE,39,Typical,typ,sim,5,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE.tga,TELEPHONE_typ_sim5.tga,Typical_TELEPHONE_typ_sim5.bmp,WRENCH,WRENCH,40,Atypical,typ,sim,2,Atypical_WRENCH.tga,WRENCH_typ_sim2.tga,WRENCH_typ_sim2.tga,Atypical_WRENCH.tga,Atypical_WRENCH_typ_sim2.bmp,atyp|typ|typ|typ,4|3|5|2,1|1|1|1,dis|dis|sim|sim,Typical|Atypical|Typical|Atypical,Typical_PISTOL.tga|Atypical_DOORKNOB.tga|Typical_TELEPHONE.tga|Atypical_WRENCH.tga,PISTOL|DOORKNOB|TELEPHONE|WRENCH,Typical_PISTOL_atyp_dis4.bmp|Atypical_DOORKNOB_typ_dis3.bmp|Typical_TELEPHONE_typ_sim5.bmp|Atypical_WRENCH_typ_sim2.bmp,PISTOL_atyp_dis4.tga|DOORKNOB_typ_dis3.tga|TELEPHONE_typ_sim5.tga|WRENCH_typ_sim2.tga,PISTOL|DOORKNOB|TELEPHONE|WRENCH,1,1,5,3,32|17|39|40,PISTOL_atyp_dis4.tga|Atypical_DOORKNOB.tga|Typical_TELEPHONE.tga|WRENCH_typ_sim2.tga,Typical_PISTOL.tga|DOORKNOB_typ_dis3.tga|TELEPHONE_typ_sim5.tga|Atypical_WRENCH.tga,,
356ZPKYPUH8ARW74ITANGJW0N3UPY2,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3MHW492WW14QPJDFB40DG0UX8K1MV6,A3F90N8YVKJ4I7,Submitted,Thu Feb 23 10:37:48 PST 2017,Thu Feb 23 10:38:05 PST 2017,Thu Mar 02 10:38:05 PST 2017,,,,17,0% (0/0),0% (0/0),0% (0/0),1,HAT,HAT,25,Typical,atyp,sim,3,Typical_HAT.tga,HAT_atyp_sim3.tga,Typical_HAT.tga,HAT_atyp_sim3.tga,Typical_HAT_atyp_sim3.bmp,SAW,SAW,33,Typical,atyp,dis,2,Typical_SAW.tga,SAW_atyp_dis2.tga,Typical_SAW.tga,SAW_atyp_dis2.tga,Typical_SAW_atyp_dis2.bmp,CACTUS,CACTUS,9,Atypical,typ,sim,4,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS.tga,CACTUS_typ_sim4.tga,Atypical_CACTUS_typ_sim4.bmp,AXE,AXE,2,Typical,atyp,dis,4,Typical_AXE.tga,AXE_atyp_dis4.tga,AXE_atyp_dis4.tga,Typical_AXE.tga,Typical_AXE_atyp_dis4.bmp,atyp|atyp|typ|atyp,3|2|4|4,1|1|1|1,sim|dis|sim|dis,Typical|Typical|Atypical|Typical,Typical_HAT.tga|Typical_SAW.tga|Atypical_CACTUS.tga|Typical_AXE.tga,HAT|SAW|CACTUS|AXE,Typical_HAT_atyp_sim3.bmp|Typical_SAW_atyp_dis2.bmp|Atypical_CACTUS_typ_sim4.bmp|Typical_AXE_atyp_dis4.bmp,HAT_atyp_sim3.tga|SAW_atyp_dis2.tga|CACTUS_typ_sim4.tga|AXE_atyp_dis4.tga,HAT|SAW|CACTUS|AXE,1,3,5,1,25|33|9|2,Typical_HAT.tga|Typical_SAW.tga|Atypical_CACTUS.tga|AXE_atyp_dis4.tga,HAT_atyp_sim3.tga|SAW_atyp_dis2.tga|CACTUS_typ_sim4.tga|Typical_AXE.tga,,
3EFNPKWBMSF6NC6WCN27BOZF6UO031,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,35L9RVQFCP94KQN4FHAVS9KIDRTUHG,A3F90N8YVKJ4I7,Submitted,Thu Feb 23 10:38:05 PST 2017,Thu Feb 23 10:38:16 PST 2017,Thu Mar 02 10:38:16 PST 2017,,,,11,0% (0/0),0% (0/0),0% (0/0),1,FLOWER,FLOWER,21,Atypical,atyp,dis,5,Atypical_FLOWER.tga,FLOWER_atyp_dis5.tga,Atypical_FLOWER.tga,FLOWER_atyp_dis5.tga,Atypical_FLOWER_atyp_dis5.bmp,CLOCK,CLOCK,14,Atypical,atyp,sim,4,Atypical_CLOCK.tga,CLOCK_atyp_sim4.tga,CLOCK_atyp_sim4.tga,Atypical_CLOCK.tga,Atypical_CLOCK_atyp_sim4.bmp,GRENADE,GRENADE,23,Atypical,atyp,dis,1,Atypical_GRENADE.tga,GRENADE_atyp_dis1.tga,Atypical_GRENADE.tga,GRENADE_atyp_dis1.tga,Atypical_GRENADE_atyp_dis1.bmp,SCISSORS,SCISSORS,34,Atypical,atyp,sim,4,Atypical_SCISSORS.tga,SCISSORS_atyp_sim4.tga,SCISSORS_atyp_sim4.tga,Atypical_SCISSORS.tga,Atypical_SCISSORS_atyp_sim4.bmp,atyp|atyp|atyp|atyp,5|4|1|4,1|1|1|1,dis|sim|dis|sim,Atypical|Atypical|Atypical|Atypical,Atypical_FLOWER.tga|Atypical_CLOCK.tga|Atypical_GRENADE.tga|Atypical_SCISSORS.tga,FLOWER|CLOCK|GRENADE|SCISSORS,Atypical_FLOWER_atyp_dis5.bmp|Atypical_CLOCK_atyp_sim4.bmp|Atypical_GRENADE_atyp_dis1.bmp|Atypical_SCISSORS_atyp_sim4.bmp,FLOWER_atyp_dis5.tga|CLOCK_atyp_sim4.tga|GRENADE_atyp_dis1.tga|SCISSORS_atyp_sim4.tga,FLOWER|CLOCK|GRENADE|SCISSORS,1,5,1,3,21|14|23|34,Atypical_FLOWER.tga|CLOCK_atyp_sim4.tga|Atypical_GRENADE.tga|SCISSORS_atyp_sim4.tga,FLOWER_atyp_dis5.tga|Atypical_CLOCK.tga|GRENADE_atyp_dis1.tga|Atypical_SCISSORS.tga,,
3B9J25CZ254U1LMREIWSEX9S7ZJSCD,373MH2DFEYS6RYOOJGTFJFP1SGBHBW,Visual Similarity of Two Objects,Select on a scale from 1 to 7 how visually similar or dissimilar two given objects in an image are.,psychology visual cognition scale similarity rate,$0.08 ,Thu Feb 23 10:33:17 PST 2017,9,BatchId:2698958;OriginalHitTemplateId:920937336;,240,604800,Thu Mar 02 10:33:17 PST 2017,,,3O6CYIULEESMHGITAGWVTCU5SF6WUI,A3F90N8YVKJ4I7,Submitted,Thu Feb 23 10:39:06 PST 2017,Thu Feb 23 10:39:16 PST 2017,Thu Mar 02 10:39:16 PST 2017,,,,10,0% (0/0),0% (0/0),0% (0/0),1,CHAIR,CHAIR,13,Typical,atyp,dis,2,Typical_CHAIR.tga,CHAIR_atyp_dis2.tga,Typical_CHAIR.tga,CHAIR_atyp_dis2.tga,Typical_CHAIR_atyp_dis2.bmp,LEAF,LEAF,30,Typical,typ,sim,3,Typical_LEAF.tga,LEAF_typ_sim3.tga,LEAF_typ_sim3.tga,Typical_LEAF.tga,Typical_LEAF_typ_sim3.bmp,BOTTLE,BOTTLE,7,Typical,typ,dis,4,Typical_BOTTLE.tga,BOTTLE_typ_dis4.tga,Typical_BOTTLE.tga,BOTTLE_typ_dis4.tga,Typical_BOTTLE_typ_dis4.bmp,TABLE,TABLE,37,Atypical,typ,dis,3,Atypical_TABLE.tga,TABLE_typ_dis3.tga,Atypical_TABLE.tga,TABLE_typ_dis3.tga,Atypical_TABLE_typ_dis3.bmp,atyp|typ|typ|typ,2|3|4|3,1|1|1|1,dis|sim|dis|dis,Typical|Typical|Typical|Atypical,Typical_CHAIR.tga|Typical_LEAF.tga|Typical_BOTTLE.tga|Atypical_TABLE.tga,CHAIR|LEAF|BOTTLE|TABLE,Typical_CHAIR_atyp_dis2.bmp|Typical_LEAF_typ_sim3.bmp|Typical_BOTTLE_typ_dis4.bmp|Atypical_TABLE_typ_dis3.bmp,CHAIR_atyp_dis2.tga|LEAF_typ_sim3.tga|BOTTLE_typ_dis4.tga|TABLE_typ_dis3.tga,CHAIR|LEAF|BOTTLE|TABLE,1,5,1,1,13|30|7|37,Typical_CHAIR.tga|LEAF_typ_sim3.tga|Typical_BOTTLE.tga|Atypical_TABLE.tga,CHAIR_atyp_dis2.tga|Typical_LEAF.tga|BOTTLE_typ_dis4.tga|TABLE_typ_dis3.tga,,
